id,name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,date_start,date_end,z_bat_speed,latent_swing_quality_score,latent_swing_quality_percentile,latent_swing_quality_0_100,lsq_reliability,lsq_uncertainty_proxy,latent_swing_quality_shrunk,lsq_label
669003,"Mitchell, Garrett",L,76.079456609,31.809078488630945,9.770999922732983,7.564327394777181,0.6434782608695652,-4.2680678602151465,27.536247380641527,31.804315240856667,28.010405358767304,115,2025-03-28,2025-09-30,1.731269625204874,1.731269625204874,96.59284497444634,96.59284497444634,0.6833632306209467,0.09325048082403138,1.1830860041559184,Elite swing-quality profile
695578,"Wood, James",L,76.036631333,39.69367087949352,11.056168821552072,1.974662215062236,0.4186274509803921,1.672635610454416,32.64482925439859,30.972193643944173,30.134872605314065,1020,2025-03-28,2025-09-30,1.715046555705985,1.715046555705985,96.42248722316864,96.42248722316864,0.9999628296813159,0.03131121455425748,1.7149828068789514,Elite swing-quality profile
666624,"Morel, Christopher",R,75.970519783,27.26168974309744,14.924126944167536,-9.237585658736265,0.6865942028985506,7.012929108426492,34.455585802205505,27.44265669377901,26.37997579984831,552,2025-03-28,2025-09-30,1.6900021807361831,1.6900021807361831,96.25212947189097,96.25212947189097,0.9959941520579095,0.04256282653793743,1.6832322889783526,Elite swing-quality profile
672744,"Canario, Alexander",R,75.96625729,35.16700771613607,13.55575637919326,1.9054868804328515,0.4789719626168224,0.6362603495896079,28.94967863188153,28.313418282291924,27.544641136004923,428,2025-03-28,2025-09-30,1.6883874632927391,1.6883874632927391,96.08177172061329,96.08177172061329,0.9861573379135204,0.04833682445228318,1.6650156861673293,Elite swing-quality profile
663609,"Baker, Luken",R,75.965784615,28.958886781153744,10.079584781837672,-4.969543068514593,0.6769230769230768,4.721599758723102,31.35994957416559,26.63834981544249,28.840734710332725,65,2025-03-28,2025-09-30,1.6882084045664079,1.6882084045664079,95.9114139693356,95.9114139693356,0.47795422323898396,0.12403473458920847,0.8068863366700618,Elite swing-quality profile
575929,"Contreras, Willson",R,75.958623151,32.77722869533068,9.350098373288716,-1.586296840865932,0.474835886214442,5.091986602452088,27.829092031458448,22.73710542900636,30.298443847285355,914,2025-03-28,2025-09-30,1.685495499034033,1.685495499034033,95.74105621805792,95.74105621805792,0.9998927126704883,0.03307706008278112,1.6853146667230376,Elite swing-quality profile
680718,"Barger, Addison",L,75.928020187,28.80956382711221,9.06435633709346,-4.995597266724771,0.5099415204678363,-1.6682471849543916,31.528780737756318,33.19702792271071,25.47178742344956,855,2025-03-28,2025-09-30,1.6739024853230666,1.6739024853230666,95.57069846678023,95.57069846678023,0.999806454900442,0.03419927840283847,1.6735785096998943,Elite swing-quality profile
595751,"Alfaro, Jorge",R,75.876752955,35.526878278678424,3.684986787354368,6.852939162264868,0.3636363636363636,-3.9219972439395017,24.488564845415738,28.410562089355235,26.494553339772224,88,2025-03-28,2025-09-30,1.6544814343588736,1.6544814343588736,95.40034071550255,95.40034071550255,0.5852170883184187,0.10660035817780521,0.968230807692381,Elite swing-quality profile
663586,"Riley, Austin",R,75.875444114,32.130797342706195,10.882225464160047,-4.529909572036825,0.4569620253164557,6.777127107121709,35.61567088115706,28.838543774035355,28.14675790674221,790,2025-03-28,2025-09-30,1.6539856192587925,1.6539856192587925,95.22998296422487,95.22998296422487,0.9996292564595409,0.035578403348241,1.6533724147744402,Elite swing-quality profile
660821,"Sánchez, Jesús",L,75.851158487,27.846344695775183,7.11463465542062,-1.7801513176787884,0.4818401937046005,8.702681116236121,35.02893739884837,26.32625628261225,28.42052650929088,826,2025-03-28,2025-09-30,1.6447857389207174,1.6447857389207174,95.05962521294718,95.05962521294718,0.999741341008778,0.03479445003196105,1.644360300300712,Elite swing-quality profile
