id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,z_avg_bat_speed,z_ideal_attack_angle_rate,raw_swing_power_score,swing_path_efficiency_score,mechanical_swing_quality_score,mechanical_swing_quality_percentile,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,msq_reliability,msq_uncertainty_proxy,mechanical_swing_quality_label,date_start,date_end
666310,"Naylor, Bo",L,72.373834143,0.53,700,0.3275058572245007,0.25376125321663806,0.3275058572245007,0.25376125321663806,0.2906335552205694,64.90630323679727,0.2903685317229788,67.97274275979557,0.9990881180344455,0.03779644730092272,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
643376,"Jansen, Danny",R,69.479564379,0.6232741617357,507,-0.7689013096528974,1.3472123138828564,-0.7689013096528974,1.3472123138828564,0.28915550211497953,64.73594548551958,0.2873389057646689,67.80238500851789,0.9937175798591988,0.04441155916843276,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
670541,"Alvarez, Yordan",L,76.115865016,0.4077669902912622,309,1.745061856622244,-1.179173780744517,1.745061856622244,-1.179173780744517,0.28294403793886347,64.5655877342419,0.2700695312255098,66.09880749574106,0.9544980455953784,0.05688801239885743,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
678882,"Rafaela, Ceddanne",R,71.015417358,0.5722120658135283,1094,-0.1870895399309375,0.7486124239782035,-0.1870895399309375,0.7486124239782035,0.280761442023633,64.39522998296422,0.2807564628664967,67.46166950596252,0.9999822655237115,0.030233702757845024,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
650559,"De La Cruz, Bryan",R,71.831915909,0.5454545454545455,88,0.12221641150331894,0.43493456857991264,0.12221641150331894,0.43493456857991264,0.2785754900416158,64.22487223168655,0.16302713715903103,58.09199318568995,0.5852170883184187,0.10660035817780521,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
641857,"McMahon, Ryan",L,74.025842228,0.4745254745254746,1001,0.9533194999825818,-0.3965654566813968,0.9533194999825818,-0.3965654566813968,0.2783770216505925,64.05451448040887,0.27836450910652066,67.29131175468484,0.9999550518070864,0.0316069770620507,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
671218,"Ramos, Heliot",R,74.001491579,0.4747292418772564,1108,0.944094988012828,-0.39417669624883145,0.944094988012828,-0.39417669624883145,0.27495914588199827,63.88415672913118,0.274954906668293,66.95059625212947,0.9999845823869881,0.030042088406305484,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
676572,"Wagaman, Eric",R,73.418307545,0.4935732647814911,778,0.7231732334344353,-0.17326860714437017,0.7231732334344353,-0.17326860714437017,0.27495231314503255,63.7137989778535,0.27483737973070044,66.78023850085178,0.999581987825389,0.03585173696910374,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
691723,"Mayo, Coby",R,74.732967813,0.4508928571428571,448,1.2211927884091864,-0.6736101393939035,1.2211927884091864,-0.6736101393939035,0.2737913245076415,63.543441226575816,0.27068833430883277,66.26916524701873,0.9886665868453326,0.0472455591261534,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
686681,"Massey, Michael",L,70.098930189,0.5995807127882599,477,-0.5342731760043194,1.0694545039994425,-0.5342731760043194,1.0694545039994425,0.26759066399756154,63.37308347529813,0.2653213934396079,65.75809199318569,0.9915196198400468,0.04578685464956301,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
