id,name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,date_start,date_end
660271,"Ohtani, Shohei",L,75.819007365,36.97811310948799,15.062155619024256,-2.026169869306302,0.5359361135758652,-1.3642148401366605,27.60681010121624,28.971024941352905,31.932483647633145,1127,2025-03-28,2025-09-30
677956,"Hinds, Rece",R,75.735458659,37.29856841726848,13.423054843541316,-16.26905034602797,0.3658536585365853,9.398738397395189,38.438393140200006,29.03965474280482,27.630381181117848,82,2025-03-28,2025-09-30
673357,"Robert Jr., Luis",R,75.6211123,36.52778681832684,12.154414509775483,-5.132644421169649,0.541374474053296,-0.7929542822227814,30.468031117606063,31.260985399828847,27.18247122711103,713,2025-03-28,2025-09-30
662139,"Varsho, Daulton",L,75.60905042,29.77806208032493,12.893921866726092,-3.77819669787165,0.6238938053097344,-0.8196580863280447,28.05236418602272,28.872022272350765,25.99564063678748,452,2025-03-28,2025-09-30
682985,"Greene, Riley",L,75.602653184,44.62348888898389,13.890010322527212,1.2331466013556494,0.4346431435445069,2.1510996483260265,32.039225195580606,29.88812554725457,24.661077452945285,1247,2025-03-28,2025-09-30
676812,"McCusker, Carson",R,75.533286078,39.26196310001991,15.85419816974076,-3.722629822509096,0.392156862745098,3.681271092735131,28.53798811053068,24.85671701779555,32.64861823945438,51,2025-03-28,2025-09-30
694212,"Basallo, Samuel",L,75.494351542,29.994720505496627,9.701025541940004,-1.6124984281290824,0.5841121495327102,2.3589216458350863,34.139578121714,31.7806564758789,24.58373790451587,214,2025-03-28,2025-09-30
663662,"Cameron, Daz",R,75.437083867,32.75453318526213,5.101902391097886,-7.440148995615797,0.3733333333333333,5.040051206349924,31.30450429737428,26.264453091024357,27.2594577212532,75,2025-03-28,2025-09-30
683002,"Henderson, Gunnar",L,75.340720999,29.027434710468324,8.476002762860595,1.0064689756273872,0.5098963242224318,6.75081212924464,33.41835339001458,26.667541260769948,25.81640532098391,1061,2025-03-28,2025-09-30
686948,"Baldwin, Drake",L,75.317953799,31.76599802915829,9.319723676394778,3.16120199488864,0.4778067885117493,2.160296791021288,28.71638667578583,26.55608988476454,28.22754233419925,766,2025-03-28,2025-09-30
663728,"Raleigh, Cal",R,75.255424678,34.30733238321407,17.84262416266395,-8.185781708498109,0.4528301886792453,7.504753546557832,35.96315342565431,28.458399879096465,24.503539671763274,1272,2025-03-28,2025-09-30
624413,"Alonso, Pete",R,75.248346241,33.827397079666255,10.120872293551102,1.0672876220151957,0.5966312056737592,3.852459867202486,28.257726873897447,24.40526700669496,27.13816702858107,1128,2025-03-28,2025-09-30
656541,"Hilliard, Sam",L,75.231027238,25.41655427606293,8.839954355666748,-2.747013497090324,0.4952380952380952,8.688157891881767,34.325322433576495,25.63716454169473,28.59685320520172,105,2025-03-28,2025-09-30
682663,"Ramírez, Agustín",R,75.23016891,25.17712520498065,7.312355851393982,-2.912382032686764,0.5322751322751323,2.0811429214953368,30.34310475296744,28.26196183147211,30.15480855084501,945,2025-03-28,2025-09-30
671213,"Casas, Triston",L,75.1821595,35.84245300695068,14.84231233088697,-5.015482668460709,0.4499999999999999,0.3782757540161999,32.688749772202804,32.3104740181866,29.440965460261665,180,2025-03-28,2025-09-30
663624,"Mountcastle, Ryan",R,75.150591997,36.04179591566445,7.287891334091712,-0.9293648291695856,0.4023494860499265,1.9115743516946475,27.50128689738819,25.589712545693544,31.126432526855847,681,2025-03-28,2025-09-30
701350,"Anthony, Roman",L,75.14686412,30.09726896768937,10.639293750743269,-1.3272170890045556,0.5277108433734938,7.054215567273853,36.03692715998849,28.982711592714622,25.388379452563683,415,2025-03-28,2025-09-30
672356,"Arias, Gabriel",R,75.070014351,29.053514187412105,9.759937546976795,1.1978301324004863,0.5382907880133184,5.334458368851546,34.45594943691343,29.12149106806189,35.61305110425548,901,2025-03-28,2025-09-30
621439,"Buxton, Byron",R,75.034639795,34.03746087519913,14.161662343568809,-6.311744825724481,0.5812701829924649,4.729758797043777,28.27824160086466,23.54848280382088,27.75773272345376,929,2025-03-28,2025-09-30
669065,"Stowers, Kyle",L,75.02034389,33.898442625083234,11.678009591417986,0.2179117062129049,0.5236907730673317,1.9416726199052807,31.5702642069309,29.628591587025625,29.30080415297805,802,2025-03-28,2025-09-30
805904,"Cole, Zach",L,74.976982051,31.67088894791244,9.882834995401092,-1.064539283873338,0.4487179487179487,3.0721224184002827,24.423941150580877,21.35181873218059,29.117884379630453,78,2025-03-28,2025-09-30
656305,"Chapman, Matt",R,74.957983748,25.355231596309405,5.619516820708573,-3.8484686858756088,0.5323565323565325,-0.912303462405348,27.46726103935609,28.37956450176144,29.81561743498715,819,2025-03-28,2025-09-30
695600,"Jensen, Carter",L,74.87881096,26.57313551201877,3.465673610028569,1.7552917024921426,0.416,10.90266243221478,36.048278059844,25.145615627629216,27.064519263103023,125,2025-03-28,2025-09-30
687515,"Thomas, Colby",R,74.815456818,28.85992211273317,11.638337640075695,-5.0304662828061,0.5578512396694214,-1.2580264759114863,28.455832121175423,29.71385859708692,27.35516137458545,242,2025-03-28,2025-09-30
683146,"Baty, Brett",L,74.80152152,35.46719956518596,8.440326356430807,3.734583715850022,0.4755927475592747,-3.381122833167755,26.65933238012652,30.04045521329427,30.2643379546015,717,2025-03-28,2025-09-30
