id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,msq_reliability,mechanical_swing_quality_adjusted_label,raw_swing_power_score,swing_path_efficiency_score,date_start,date_end
608369,"Seager, Corey",L,72.549148681,0.5458333333333334,720,0.4163439690744768,75.63884156729131,0.9992534141916233,Strong,0.39391644962695344,0.43939362599843945,2025-03-28,2025-09-30
670223,"Mervis, Matt",L,73.716642329,0.5140562248995982,249,0.4140934913942693,75.46848381601363,0.9170900334248273,Strong,0.8361858015731961,0.06687382464007256,2025-03-28,2025-09-30
656541,"Hilliard, Sam",L,75.231027238,0.4952380952380952,105,0.4082830166310327,75.29812606473595,0.6500622508888447,Strong,1.409864325176269,-0.15372919020180098,2025-03-28,2025-09-30
680777,"Jeffers, Ryan",R,72.334268206,0.550793650793651,630,0.4042854722474184,75.12776831345826,0.9981636952229711,Strong,0.31251553700789647,0.49754292170434633,2025-03-28,2025-09-30
669374,"Hiura, Keston",R,73.138188857,0.6857142857142857,35,0.39811886265092966,74.95741056218058,0.29531191028128656,Above-average,0.6170563505215765,2.0792037649049826,2025-03-28,2025-09-30
542303,"Ozuna, Marcell",R,72.878328156,0.5311111111111112,900,0.3926628194936232,74.78705281090289,0.9998765901959134,Above-average,0.5186160514891565,0.2668065163433113,2025-03-28,2025-09-30
701398,"Stewart, Sal",R,72.059497879,0.595959595959596,99,0.38819149135214787,74.61669505962521,0.6284233089779543,Above-average,0.20842718101167806,1.0270186906046659,2025-03-28,2025-09-30
663728,"Raleigh, Cal",R,75.255424678,0.4528301886792454,1272,0.3841157498373863,74.44633730834754,0.999997009290776,Above-average,1.4191065510302874,-0.6508727537916112,2025-03-28,2025-09-30
687597,"Beck, Jordan",R,73.199990499,0.5180467091295117,942,0.37703036638554405,74.27597955706985,0.9999189139806909,Above-average,0.6404680172174713,0.11365386429506262,2025-03-28,2025-09-30
691185,"Acosta, Maximo",R,68.502140244,0.7195121951219512,82,0.3738599151034997,74.10562180579217,0.5595683454940007,Above-average,-1.1391692350953182,2.475413209987954,2025-03-28,2025-09-30
687529,"McCray, Grant",L,73.447475116,0.627906976744186,43,0.3732134028596078,73.93526405451448,0.3494909052766835,Above-average,0.7342200143823074,1.4015345773667613,2025-03-28,2025-09-30
621020,"Swanson, Dansby",R,70.895541844,0.5913200723327305,1106,0.3700581662982692,73.7649063032368,0.9999842709305452,Above-average,-0.2325020541710885,0.9726300282919373,2025-03-28,2025-09-30
595879,"Báez, Javier",R,73.507919769,0.5067934782608697,736,0.3691904789034055,73.59454855195912,0.9993638015404614,Above-average,0.7571176271930639,-0.018266613509518845,2025-03-28,2025-09-30
669257,"Smith, Will",R,69.776257956,0.6273584905660378,636,0.36865940851127343,73.42419080068143,0.9982706332881428,Above-average,-0.6565086092711077,1.3951047298380699,2025-03-28,2025-09-30
666211,"Trammell, Taylor",L,74.565880688,0.4770642201834861,218,0.3508427076620038,73.25383304940375,0.8869584693595501,Above-average,1.1578938462604103,-0.36677967399180716,2025-03-28,2025-09-30
671056,"Herrera, Iván",R,74.377405592,0.4754335260115607,692,0.34995379856846026,73.08347529812606,0.9990121700594687,Above-average,1.0864958059295542,-0.3858961354618194,2025-03-28,2025-09-30
676059,"Westburg, Jordan",R,70.755660779,0.592391304347826,552,0.3484466834432962,72.91311754684838,0.9959941520579095,Above-average,-0.28549172831028313,0.9851879719545664,2025-03-28,2025-09-30
677951,"Witt Jr., Bobby",R,74.344381085,0.4758432087511394,1097,0.3464400437653163,72.7427597955707,0.999982789656696,Above-average,1.0739854789275542,-0.38109346648751496,2025-03-28,2025-09-30
669717,"Wilson, Will",R,72.187389942,0.5581395348837208,172,0.3450110620981674,72.57240204429301,0.8209338520885068,Above-average,0.25687518749031735,0.5836579717171823,2025-03-28,2025-09-30
682985,"Greene, Riley",L,75.602653184,0.4346431435445068,1247,0.3432816060328531,72.40204429301534,0.9999961598533423,Above-average,1.550643477667071,-0.864077629087816,2025-03-28,2025-09-30
665966,"Narváez, Carlos",R,72.283279987,0.541457286432161,796,0.34052800215981666,72.23168654173764,0.9996508468825401,Above-average,0.29320020573165717,0.38809367447015497,2025-03-28,2025-09-30
664068,"Kingery, Scott",R,69.655264231,0.7115384615384616,52,0.34052053960287965,72.06132879045997,0.4054794520298056,Above-average,-0.7023433908452754,2.3819379443954216,2025-03-28,2025-09-30
681460,"Baldwin, Brooks",R,70.672030575,0.5923344947735191,574,0.3326020726235672,71.89097103918229,0.9967852317246931,Above-average,-0.31717247979837454,0.9845219991087293,2025-03-28,2025-09-30
664056,"Bader, Harrison",R,73.522612205,0.4999999999999999,830,0.3323061668107746,71.7206132879046,0.9997514831728921,Above-average,0.7626834083511586,-0.09790586632413226,2025-03-28,2025-09-30
695578,"Wood, James",L,76.036631333,0.4186274509803921,1020,0.33159512426901144,71.55025553662692,0.9999628296813159,Above-average,1.7150428600927137,-1.0518279596454851,2025-03-28,2025-09-30
670224,"Misner, Kameron",L,73.178206207,0.5119363395225462,377,0.3293478713674438,71.37989778534923,0.9769479367127745,Above-average,0.6322157027642413,0.04202262456286371,2025-03-28,2025-09-30
642731,"Estrada, Thairo",R,71.799745257,0.5588235294117646,272,0.32773980137431036,71.20954003407155,0.9341252455735971,Above-average,0.1100278244112542,0.5916763698117862,2025-03-28,2025-09-30
673548,"Suzuki, Seiya",R,73.411264871,0.5025853154084798,967,0.32643157972623676,71.03918228279386,0.9999368501446659,Above-average,0.7205028677259621,-0.06759847745569604,2025-03-28,2025-09-30
694376,"Whitcomb, Shay",R,72.466834355,0.5967741935483872,62,0.32327770870500766,70.86882453151618,0.4620555624053255,Above-average,0.3627341783758185,1.0365681350607685,2025-03-28,2025-09-30
664040,"Lowe, Brandon",L,73.851873033,0.4872037914691943,1055,0.3197412818509574,70.6984667802385,0.9999738065191323,Above-average,0.8874138283155896,-0.2479145139006177,2025-03-28,2025-09-30
669224,"Wells, Austin",L,73.443808636,0.4993742177722153,799,0.3136882920525912,70.52810902896081,0.9996611659166366,Above-average,0.7328310802872015,-0.10524184755961909,2025-03-28,2025-09-30
663584,"Senger, Hayden",R,72.979119304,0.5391304347826088,115,0.31353181084949694,70.35775127768314,0.6833632306209467,Above-average,0.5567977030846414,0.36081622988802464,2025-03-28,2025-09-30
571448,"Arenado, Nolan",R,71.410880276,0.5645863570391872,689,0.3106592533201455,70.18739352640544,0.9989820861590045,Above-average,-0.037281810579974775,0.6592334103621134,2025-03-28,2025-09-30
695681,"Moore, Christian",R,72.711007822,0.5245398773006135,326,0.3101218859998868,70.01703577512777,0.9616116019824479,Above-average,0.45523184737603256,0.1897726125546567,2025-03-28,2025-09-30
663757,"Grisham, Trent",L,71.02042831,0.5769712140175217,799,0.30950869196801545,69.84667802385009,0.9996611659166366,Above-average,-0.18519262642448042,0.8044198256409515,2025-03-28,2025-09-30
668715,"Steer, Spencer",R,70.887265301,0.5812053115423903,979,0.30919185609139155,69.6763202725724,0.9999439911027285,Above-average,-0.2356373699950616,0.8540557191076309,2025-03-28,2025-09-30
624424,"Conforto, Michael",L,73.976018,0.4812121212121212,825,0.30806354899254484,69.50596252129472,0.9997387414426984,Above-average,0.9344423617868695,-0.3181542532596638,2025-03-28,2025-09-30
621566,"Olson, Matt",L,73.94050699,0.4819855884707766,1249,0.30595041012056745,69.33560477001703,0.9999962358933409,Above-average,0.9209900989787949,-0.30908697546903807,2025-03-28,2025-09-30
671655,"Valera, George",L,72.341488947,0.5789473684210527,76,0.3041852455566497,69.16524701873935,0.5323335729900908,Above-average,0.31525089445340493,0.8275860821740755,2025-03-28,2025-09-30
669288,"Johnson, Daniel",L,72.732930652,0.5543478260869567,92,0.301565951600042,68.99488926746167,0.6014809589154859,Above-average,0.4635366427241997,0.5392081561927516,2025-03-28,2025-09-30
666464,"Encarnacion, Jerar",R,74.525672857,0.4999999999999999,84,0.2968620536770399,68.82453151618398,0.5682894765709203,Above-average,1.1426623361018817,-0.09790586632413226,2025-03-28,2025-09-30
671213,"Casas, Triston",L,75.1821595,0.45,180,0.2951926768764548,68.6541737649063,0.8347011117784134,Above-average,1.3913522734376043,-0.6840507670396614,2025-03-28,2025-09-30
593871,"Polanco, Jorge",R,71.19142201,0.5689001264222502,791,0.2945850361252718,68.48381601362861,0.999632945419405,Above-average,-0.12041687966522313,0.7098032888970158,2025-03-28,2025-09-30
642708,"Rosario, Amed",R,73.193435,0.5064935064935066,308,0.29394067545647035,68.31345826235093,0.9540407433509558,Above-average,0.6379846664091979,-0.021783151945489947,2025-03-28,2025-09-30
700246,"Williams, Carson",R,73.631771742,0.5,178,0.2935244825978536,68.14310051107326,0.8313618527314045,Above-average,0.8040351688257823,-0.09790586632413095,2025-03-28,2025-09-30
666310,"Naylor, Bo",L,72.373834143,0.5299999999999998,700,0.2903774480203275,67.97274275979557,0.9990881180344455,Above-average,0.3275038852067146,0.2537810741051851,2025-03-28,2025-09-30
643376,"Jansen, Danny",R,69.479564379,0.6232741617357002,507,0.2873446869916871,67.80238500851789,0.9937175798591988,Above-average,-0.7689019197196827,1.3472245595031136,2025-03-28,2025-09-30
670097,"Short, Zack",R,69.668127674,0.6511627906976745,86,0.28169581043382375,67.6320272572402,0.5768379176822511,Above-average,-0.6974704678883467,1.6741601125832877,2025-03-28,2025-09-30
678882,"Rafaela, Ceddanne",R,71.015417358,0.5722120658135285,1094,0.28076399265403457,67.46166950596252,0.9999822655237115,Above-average,-0.18709087272112884,0.748628816610549,2025-03-28,2025-09-30
641857,"McMahon, Ryan",L,74.025842228,0.4745254745254744,1001,0.2783752970497832,67.29131175468484,0.9999550518070864,Above-average,0.9533167505825031,-0.3965411304249523,2025-03-28,2025-09-30
677347,"Paris, Kyren",R,73.207216652,0.5067873303167422,221,0.27815922651619085,67.12095400340715,0.8902993514844886,Above-average,0.6432054248340792,-0.01833868523152398,2025-03-28,2025-09-30
671218,"Ramos, Heliot",R,74.001491579,0.4747292418772563,1108,0.2749656923850125,66.95059625212947,0.9999845823869881,Above-average,0.9440922500713876,-0.3941523865413669,2025-03-28,2025-09-30
676572,"Wagaman, Eric",R,73.418307545,0.4935732647814911,778,0.2748475333720994,66.78023850085178,0.999581987825389,Above-average,0.7231707699207932,-0.17324582785568896,2025-03-28,2025-09-30
656484,"Gray, Tristan",L,74.432102482,0.475177304964539,141,0.2714720870147488,66.6098807495741,0.7558567168465629,Above-average,1.10721605407413,-0.3888997886651743,2025-03-28,2025-09-30
641555,"Escarra, J.C.",L,72.783402361,0.5277777777777778,144,0.27103810921556354,66.43952299829643,0.7630722413178782,Above-average,0.4826563099440531,0.22773018962894173,2025-03-28,2025-09-30
691723,"Mayo, Coby",R,74.732967813,0.4508928571428572,448,0.27069978476371354,66.26916524701873,0.9886665868453326,Above-average,1.22118970625837,-0.6735838938125978,2025-03-28,2025-09-30
670541,"Alvarez, Yordan",L,76.115865016,0.4077669902912621,309,0.27008194693224696,66.09880749574106,0.9544980455953784,Above-average,1.7450581237241296,-1.1791440326925855,2025-03-28,2025-09-30
683227,"Freeman, Cody",R,67.314243586,0.6969696969696969,198,0.26805277800402344,65.92844974446336,0.8619307626891072,Above-average,-1.5891676449477132,2.211149803161292,2025-03-28,2025-09-30
686681,"Massey, Michael",L,70.098930189,0.5995807127882599,477,0.26532797136170866,65.75809199318569,0.9915196198400468,Above-average,-0.5342740775248922,1.069468673884996,2025-03-28,2025-09-30
669242,"Edman, Tommy",R,70.15860354,0.5967153284671531,548,0.2610119074403945,65.58773424190801,0.9958306703020959,Above-average,-0.5116686489468079,1.0358780657168571,2025-03-28,2025-09-30
681584,"Villar, David",R,69.209375882,0.7352941176470589,34,0.2578457280570267,65.41737649063032,0.28822967723739035,Above-average,-0.8712545891977757,2.660423078219543,2025-03-28,2025-09-30
502671,"Goldschmidt, Paul",R,72.632347548,0.5151175811870102,893,0.2523414953596966,65.24701873935264,0.9998676419754701,Above-average,0.42543380225134125,0.07931599615425074,2025-03-28,2025-09-30
666126,"Cortes, Carlos",L,71.129963419,0.5741935483870967,155,0.2474167399678579,65.07666098807495,0.7877520261732569,Above-average,-0.14369859195518594,0.7718575347376231,2025-03-28,2025-09-30
680776,"Duran, Jarren",L,74.779566679,0.4446494464944648,1084,0.24602893030556167,64.90630323679727,0.9999804003725586,Above-average,1.238842265056059,-0.7467747601051627,2025-03-28,2025-09-30
572191,"Taylor, Michael A.",R,72.342949742,0.5230202578268877,543,0.24281231528720393,64.73594548551958,0.9956169041973312,Above-average,0.3158042720748447,0.17195826844360868,2025-03-28,2025-09-30
641933,"O'Neill, Tyler",R,73.942455723,0.471976401179941,339,0.23930429749919055,64.5655877342419,0.9662913231004276,Above-average,0.9217283170260615,-0.42642365728563786,2025-03-28,2025-09-30
641355,"Bellinger, Cody",L,70.100373915,0.5940594059405941,1111,0.2355043717571349,64.39522998296422,0.9999850380463146,Above-average,-0.5337271659733784,1.0047429568040958,2025-03-28,2025-09-30
679529,"Torkelson, Spencer",R,73.055680932,0.4985590778097983,1041,0.235494449409534,64.22487223168655,0.999969870325257,Above-average,0.5858007401953949,-0.11479765020642255,2025-03-28,2025-09-30
657557,"DeJong, Paul",R,72.229970049,0.5259259259259259,405,0.23534035122689517,64.05451448040887,0.9825776253605065,Above-average,0.2730053620406928,0.20602111923206987,2025-03-28,2025-09-30
592663,"Realmuto, J.T.",R,72.052206963,0.5303687635574839,922,0.23186168024360027,63.88415672913118,0.9999009613123676,Above-average,0.2056652399082387,0.258104051680965,2025-03-28,2025-09-30
676356,"DeLuca, Jonny",R,71.049039596,0.5858585858585859,99,0.23071036787504465,63.7137989778535,0.6284233089779543,Above-average,-0.17435411356469238,0.9086055793490023,2025-03-28,2025-09-30
664913,"Brown, Seth",L,72.841516357,0.5193798449612403,129,0.2297221683609995,63.543441226575816,0.7247292169102477,Above-average,0.5046710244514575,0.12928207968964098,2025-03-28,2025-09-30
669304,"Miranda, Jose",R,70.5129938,0.64,50,0.22936924256492283,63.37308347529813,0.3934693402873666,Above-average,-0.3774187102899571,1.543299855679355,2025-03-28,2025-09-30
593428,"Bogaerts, Xander",R,72.214974469,0.524523160762943,734,0.22830241911458418,63.202725724020446,0.9993509494790559,Above-average,0.26732474402617834,0.1895766462883938,2025-03-28,2025-09-30
547180,"Harper, Bryce",L,74.174836979,0.4610136452241715,1026,0.22740200901843927,63.03236797274276,0.9999649943121612,Above-average,1.0097588666325974,-0.5549389273109001,2025-03-28,2025-09-30
595777,"Profar, Jurickson",R,70.961501098,0.5644599303135889,574,0.22439425779782038,62.862010221465084,0.9967852317246931,Above-average,-0.20751540300479399,0.6577513227516405,2025-03-28,2025-09-30
691176,"Domínguez, Jasson",R,74.057896026,0.4640522875816993,765,0.22296486895199738,62.6916524701874,0.9995239558709778,Above-average,0.9654593540931584,-0.5193172328516371,2025-03-28,2025-09-30
663853,"Gonzalez, Romy",R,74.255691322,0.4559322033898305,590,0.21235662081671877,62.521294718909715,0.9972605551812316,Above-average,1.0403880678637194,-0.6145081517005311,2025-03-28,2025-09-30
664238,"Moore, Dylan",R,71.751947569,0.537037037037037,432,0.2112508521195522,62.35093696763203,0.9867001164575563,Above-average,0.09192112847119188,0.3362755416132984,2025-03-28,2025-09-30
669357,"Gorman, Nolan",L,72.705924687,0.50509461426492,687,0.2073464685447717,62.180579216354346,0.9989615229353846,Above-average,0.4533062567519181,-0.0381822228742221,2025-03-28,2025-09-30
669208,"Bliss, Ryan",R,70.091213273,0.6363636363636365,55,0.20379887417798348,62.01022146507667,0.42305018961951335,Above-average,-0.5371973957323988,1.5006711356273172,2025-03-28,2025-09-30
606115,"Arcia, Orlando",R,70.709942905,0.5698324022346369,358,0.20313592671789366,61.839863713798984,0.972124301744753,Above-average,-0.3028105501650945,0.7207322631668343,2025-03-28,2025-09-30
642136,"Thaiss, Matt",L,72.224693061,0.5212121212121212,330,0.20310593177949415,61.6695059625213,0.96311683259876,Above-average,0.2710063361213752,0.1507616673127611,2025-03-28,2025-09-30
680837,"Fitzgerald, Ryan",L,69.883352286,0.6285714285714286,70,0.19970075607147278,61.499148211243615,0.5034146962085905,Above-average,-0.6159391894653892,1.4093238783729476,2025-03-28,2025-09-30
665861,"Rivero, Sebastián",R,70.122365493,0.6197183098591549,71,0.19829519762778652,61.32879045996593,0.5083558025390349,Above-average,-0.5253963275426974,1.3055396706003783,2025-03-28,2025-09-30
670770,"Friedl, TJ",L,69.888835276,0.5941375422773393,887,0.19587087549993562,61.158432708688245,0.9998594574123255,Above-average,-0.6138621259728575,1.0056589411109709,2025-03-28,2025-09-30
685301,"Gorski, Matt",R,74.7819525,0.4625,80,0.19334927891525006,60.98807495741057,0.5506710358827784,Above-average,1.2397460605579356,-0.5375145418607786,2025-03-28,2025-09-30
665839,"Valdez, Enmanuel",L,70.403599301,0.5874125874125875,143,0.1932016519481749,60.81771720613288,0.7606910777562454,Above-average,-0.4188594789503242,0.9268229810806439,2025-03-28,2025-09-30
609280,"Andujar, Miguel",R,71.697791304,0.5351629502572899,583,0.1922891214903665,60.6473594548552,0.9970619230197765,Above-average,0.07140567961508446,0.31430581342435543,2025-03-28,2025-09-30
666160,"Moniak, Mickey",L,73.767395569,0.4680851063829787,799,0.1916206548287838,60.477001703577514,0.9996611659166366,Above-average,0.8554121182237643,-0.47204090933404463,2025-03-28,2025-09-30
689200,"Melton, Jacob",L,72.675533433,0.5149253731343283,134,0.19149798237684418,60.30664395229983,0.738154331419674,Above-average,0.44179345731661235,0.0770627607551311,2025-03-28,2025-09-30
665052,"Conine, Griffin",L,74.282234776,0.4626865671641791,134,0.19011748376914211,60.13628620102215,0.738154331419674,Above-average,1.0504432456534245,-0.5353274340222881,2025-03-28,2025-09-30
694671,"Langford, Wyatt",R,73.131630761,0.4882418812989922,893,0.1893883912198387,59.96592844974447,0.9998676419754701,Above-average,0.6145720159190776,-0.23574509269620367,2025-03-28,2025-09-30
691718,"Crow-Armstrong, Pete",L,72.709437325,0.5008333333333334,1200,0.18324893799920336,59.79557069846678,0.9999938557876467,Above-average,0.4546369124985583,-0.08813678464553856,2025-03-28,2025-09-30
656248,"Bouchard, Sean",R,72.837050505,0.5151515151515152,99,0.18308895459568114,59.6252129471891,0.6284233089779543,Above-average,0.5029792726605028,0.07971380055936429,2025-03-28,2025-09-30
665953,"Chaparro, Andrés",R,73.340514063,0.4921875,128,0.1820104336021285,59.45485519591141,0.7219626995468058,Above-average,0.6937010825021737,-0.1894910070609326,2025-03-28,2025-09-30
666181,"Benson, Will",L,71.780608,0.530952380952381,420,0.18110488192275578,59.28449744463373,0.9850044231795223,Above-average,0.10277825841497097,0.2649457388807213,2025-03-28,2025-09-30
665804,"Amaya, Miguel",R,72.069670936,0.5263157894736843,171,0.17319461719773827,59.11413969335605,0.8191342073828779,Above-average,0.2122809333078081,0.21059144984193873,2025-03-28,2025-09-30
683090,"Lugo, Matthew",R,73.392001759,0.4907407407407407,108,0.16733143892197264,58.94378194207837,0.6604044743550609,Above-average,0.7132056254023704,-0.20645121830848895,2025-03-28,2025-09-30
701305,"Dezenzo, Zach",R,73.543212011,0.4761904761904763,189,0.16701156616955753,58.77342419080068,0.8489281911636292,Above-average,0.7704870164182709,-0.3770224857124779,2025-03-28,2025-09-30
805904,"Cole, Zach",L,74.976982051,0.4487179487179487,78,0.16641746227173665,58.603066439523,0.5415939886947765,Above-average,1.3136270562095138,-0.6990801234682653,2025-03-28,2025-09-30
681351,"O'Hoppe, Logan",R,71.943717839,0.522613065326633,796,0.16581820245476175,58.43270868824531,0.9996508468825401,Above-average,0.16456744494644823,0.16718479229093103,2025-03-28,2025-09-30
620443,"Torrens, Luis",R,70.754904582,0.5610278372591008,467,0.1643149537918355,58.262350936967636,0.9906277304729939,Above-average,-0.28577819047451597,0.6175172458982526,2025-03-28,2025-09-30
650559,"De La Cruz, Bryan",R,71.831915909,0.5454545454545454,88,0.163032067243752,58.09199318568995,0.5852170883184187,Above-average,0.12221469449496225,0.4349531343263509,2025-03-28,2025-09-30
686676,"Lee, Korey",R,71.05016431,0.5862068965517241,58,0.16256490421870196,57.921635434412266,0.44010163343459796,Above-average,-0.1739280499773172,0.9126887900819557,2025-03-28,2025-09-30
691777,"Muncy, Max",R,73.165803611,0.4833333333333333,360,0.1625487269359202,57.75127768313458,0.9726762775527075,Above-average,0.6275173576342543,-0.2932874998959751,2025-03-28,2025-09-30
656976,"Smith, Pavin",L,71.985314777,0.5200892857142856,448,0.1571603968203381,57.5809199318569,0.9886665868453326,Above-average,0.18032517591459757,0.1375987812847861,2025-03-28,2025-09-30
672016,"Clarke, Denzel",R,74.2957655,0.4461538461538461,260,0.1510924894646538,57.41056218057922,0.9257264217856661,Above-average,1.0555689476605383,-0.7291388363254719,2025-03-28,2025-09-30
681508,"Gasper, Mickey",R,70.568511039,0.5714285714285714,154,0.15046813184783145,57.240204429301535,0.785618898573022,Above-average,-0.3563876979530288,0.7394439918409124,2025-03-28,2025-09-30
686611,"Crews, Dylan",R,73.257712869,0.4767932489451477,474,0.144911572456601,57.06984667802385,0.9912613538145267,Above-average,0.662334376162068,-0.36995624218365986,2025-03-28,2025-09-30
669221,"Murphy, Sean",R,72.611037861,0.4973913043478261,575,0.14397725779807893,56.899488926746166,0.9968172192034903,Above-average,0.4173612774236372,-0.12848733940494134,2025-03-28,2025-09-30
553869,"Díaz, Elias",R,72.823410998,0.4904458598726114,471,0.14265588541507748,56.72913117546848,0.9909952224175634,Above-average,0.49781236153247466,-0.20990807665193997,2025-03-28,2025-09-30
694728,"Matthews, Brice",R,73.213564304,0.4936708860759494,79,0.12930459749083612,56.558773424190804,0.5461552047176441,Above-average,0.6456100391471682,-0.1721014233767295,2025-03-28,2025-09-30
683357,"Caissie, Owen",L,74.785902182,0.4545454545454546,55,0.12913129205411025,56.38841567291312,0.42305018961951335,Above-average,1.2412422770911264,-0.6307648669746129,2025-03-28,2025-09-30
807799,"Yoshida, Masataka",L,71.882010211,0.519298245614035,285,0.1269634349502144,56.218057921635435,0.9421556791251615,Above-average,0.14119139258637278,0.12832549886431885,2025-03-28,2025-09-30
687637,"Beavers, Dylan",L,72.230978454,0.5103092783505154,194,0.1268757236444543,56.04770017035775,0.856296050222297,Above-average,0.27338736551164133,0.02294875238010172,2025-03-28,2025-09-30
690924,"Fulford, Braxton",R,71.567188073,0.53125,192,0.12389787402498216,55.877342419080065,0.8533930378696498,Above-average,0.021930629848937913,0.2684346966230757,2025-03-28,2025-09-30
545361,"Trout, Mike",R,74.044617459,0.4470588235294118,850,0.12092503818572471,55.70698466780238,0.9997965316309894,Above-average,0.9604291740729712,-0.7185298788464572,2025-03-28,2025-09-30
694203,"Guzman, Denzer",R,72.143205366,0.524390243902439,82,0.11979118393739609,55.5366269165247,0.5595683454940007,Above-average,0.24013720880665412,0.18801847548832323,2025-03-28,2025-09-30
543309,"Higashioka, Kyle",R,70.888898807,0.5487077534791253,503,0.11825744454069852,55.36626916524702,0.9934611894294509,Above-average,-0.2350185660801453,0.47309016021783734,2025-03-28,2025-09-30
666018,"Aranda, Jonathan",L,70.474476274,0.5616438356164382,730,0.1162857073190993,55.195911413969334,0.9993244612248061,Above-average,-0.3920098999651884,0.6247385318183016,2025-03-28,2025-09-30
656413,"Fairchild, Stuart",R,69.8888,0.5952380952380952,84,0.1149891480843831,55.02555366269165,0.5682894765709203,Above-average,-0.6138754892092932,1.0185606112292604,2025-03-28,2025-09-30
663698,"Bart, Joey",R,74.296421909,0.4360086767895878,461,0.10284025792673787,54.855195911413965,0.9900481816921516,Above-average,1.0558176081851927,-0.8480696221205805,2025-03-28,2025-09-30
678662,"Tovar, Ezequiel",R,71.626449315,0.5219638242894056,774,0.10193250742519112,54.68483816013629,0.9995649284249213,Above-average,0.04437994350453732,0.15957380582480885,2025-03-28,2025-09-30
650402,"Torres, Gleyber",R,70.209579263,0.5673076923076923,936,0.09938009001694154,54.5144804088586,0.9999138999012837,Above-average,-0.4923580513989585,0.6911353461775446,2025-03-28,2025-09-30
606992,"Haase, Eric",R,71.318593357,0.5357142857142858,140,0.09362056157086666,54.34412265758092,0.7534030360583935,Above-average,-0.07224189445637716,0.320769062758392,2025-03-28,2025-09-30
686554,"Dunn, Oliver",L,72.876761071,0.5000000000000001,56,0.09007108284412238,54.173764906303234,0.42879093615118513,Above-average,0.5180224091437974,-0.09790586632412966,2025-03-28,2025-09-30
592178,"Bryant, Kris",R,71.176536197,0.5492957746478873,71,0.0899605635403385,54.00340715502555,0.5083558025390349,Above-average,-0.12605591580043266,0.47998347240948996,2025-03-28,2025-09-30
702284,"Young, Cole",L,71.379656904,0.5279187817258882,394,0.08838366876222307,53.833049403747864,0.9805517852546146,Above-average,-0.04910983253424612,0.2293831645322557,2025-03-28,2025-09-30
683766,"Koss, Christian",R,69.879297815,0.576158940397351,302,0.08438204372202641,53.66269165247019,0.951198781637987,Above-average,-0.6174751021144457,0.7948976248319759,2025-03-28,2025-09-30
669261,"Suwinski, Jack",L,73.892382657,0.4464944649446495,271,0.08289800352832569,53.4923339011925,0.9334631932849832,Above-average,0.9027596635454047,-0.7251457969791261,2025-03-28,2025-09-30
681624,"Pages, Andy",R,72.563811484,0.4880952380952382,1092,0.08100194903091644,53.32197614991482,0.9999819072635258,Above-average,0.3994710052270045,-0.23746417601830375,2025-03-28,2025-09-30
702332,"Durbin, Caleb",R,67.915193605,0.6380543633762517,699,0.07941443447978995,53.15161839863713,0.9990789534683306,Above-average,-1.3615160633647936,1.5204913559662452,2025-03-28,2025-09-30
642715,"Adames, Willy",R,72.067168485,0.5026269702276709,1142,0.07211060557896538,52.98126064735945,0.9999890262006103,Above-average,0.2113329560884525,-0.06711016225851481,2025-03-28,2025-09-30
667670,"Rooker, Brent",R,73.560808138,0.4538943598925694,1117,0.06937661699602023,52.81090289608177,0.999985909362666,Above-average,0.7771527723291379,-0.6383975831880491,2025-03-28,2025-09-30
695600,"Jensen, Carter",L,74.87881096,0.416,125,0.06914076525473381,52.640545144804086,0.7134952031398099,Above-average,1.2764379332786926,-1.0826292995262226,2025-03-28,2025-09-30
663624,"Mountcastle, Ryan",R,75.150591997,0.4023494860499266,681,0.06829511110527292,52.4701873935264,0.9988973071000423,Above-average,1.3793938879523522,-1.2426528824058571,2025-03-28,2025-09-30
457705,"McCutchen, Andrew",R,71.104092331,0.5327210103329507,871,0.06607916804875116,52.29982964224872,0.9998350717455268,Above-average,-0.15349906439758965,0.285679200734254,2025-03-28,2025-09-30
518595,"d'Arnaud, Travis",R,70.134599927,0.5641646489104116,413,0.06569028376684329,52.12947189097103,0.9839171211774116,Above-average,-0.5207616854563141,0.654289768976671,2025-03-28,2025-09-30
621512,"Nido, Tomás",R,68.989770806,0.6129032258064516,62,0.06265516455574202,51.959114139693355,0.4620555624053255,Above-average,-0.9544452727728091,1.2256471352915834,2025-03-28,2025-09-30
681297,"Cowser, Colton",L,73.559347482,0.4522058823529413,544,0.05894709229119803,51.78875638841567,0.9956605167292611,Above-average,0.7765994473636108,-0.6581914331845633,2025-03-28,2025-09-30
691785,"Mayer, Marcelo",L,74.121970132,0.4342105263157894,228,0.05412450504287123,51.618398637137986,0.8977157932844625,Above-average,0.9897318744496529,-0.8691491567393038,2025-03-28,2025-09-30
682657,"Martínez, Angel",R,70.190628509,0.5599022004889975,818,0.05237759679120819,51.4480408858603,0.9997197980598713,Above-average,-0.4995369664233145,0.6043215208411743,2025-03-28,2025-09-30
680862,"MacIver, Willie",R,70.668695135,0.5459459459459459,185,0.051525576887668935,51.27768313458262,0.8427628336863724,Above-average,-0.3184360094884786,0.44071377217122115,2025-03-28,2025-09-30
